ASV.ID,Domain,Phylum,Class,Order,Family,Genus,Species
7b30a5e5df55e328ecf38ae9ea5abe70,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
d3d5f57b1c8aafeca61afdb1627d2990,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Roseburia,NA
4c3a6135ac0b0da4a57b960af86a5f0d,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_UCG-001, uncultured_bacterium
969ef221bf14a8a47459825159ae7fa6,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
246ddda2483d92cd810ebd7f18bf4b76,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
bd4072d3387e036d144db6d926873ac7,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_Acidobacteriaceae
14e7463d648317814c5c7b2d243372ff,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
2dbfa25a487528f083e32e2ee0583f3f,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
f29ea27ce7e56d527d403160d223f755,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Kocuria,NA
5684928d3819e17558ea379245309040,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Faecalibaculum, uncultured_bacterium
ed0129eb6cfa5b6af8cf903ee770c403,Bacteria, Desulfobacterota, Desulfovibrionia, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio, uncultured_bacterium
0c44eae493ff5db2aa55a15de056aebc,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
da376fd116e2393361c69b1ac0d79666,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Rothia, uncultured_bacterium
3eef49d5e9c21075ee1ede112a899bd1,Bacteria, Chloroflexi, TK10, TK10, TK10, TK10, uncultured_Chloroflexi
602a5e4399c8db729d41836e66bd4ec3,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Pasteurellaceae, Pasteurellaceae_bacterium
7b03abe80411054643b06a41277502f5,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
dcf2576175e71589e21c4b48a4391af0,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, uncultured, Clostridium_sp.
0060cddb0f57ed1893a6300754de1010,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
005833ccd536906c9dd90b9c0e61d855,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,NA
3a81c6f46e85cef24628d9311defbfb6,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Frankiaceae, Jatrophihabitans,NA
2d31100e1f7ecb07928b2382e7d63e04,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Ileibacterium, Ileibacterium_valens
75712cdd8f15a04b8872e876a542f622,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
2d77cf80c9b03b82ce7ed6eacfa04e12,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium,NA
ba8f11abcc2a664612c8be344f5b696e,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, NK4A214_group,NA
05e47fca333170fc763a5eb1bd563d1e,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
9df3beba72644e989e8df1a1b91ab2a4,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Ileibacterium, Ileibacterium_valens
d7af15ffc5bd452ec6eb50e484925932,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Ileibacterium, Ileibacterium_valens
48d4fff70d2243a3aaa7aa4dece6bb29,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
c1e87169b7a2caa9fd5bd7a8b95dca1f,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae,NA
6a16a1bf20479e062ab2a0a4ea453a96,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,NA
a843fc211658b32d18ca8567f97f1a1e,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,NA,NA
3f3d8225bc591150830c13995c536b9d,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
df05a2636e0e0d5d0bfbcefd5fd2c69a,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas,NA
f8dea00d6fc16595726f6d15eef3acca,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_1,NA
524cd7f4dec7a56a424dbc86ec846830,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia-Shigella,NA
45e3696d78d57fc35094a6cf67e6414b,Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Paenibacillus, Paenibacillus_hordei
dc39a8363a0619e382ad6bdf64622a08,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured, gut_metagenome
dd2686f31f9e9dda47ca7fa1b003029b,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium,NA
1c1c94aab662879635d122fb6ac486e2,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
da0d19fdc5f6c72c4b5a5424fc996282,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
42e667bf1fbabb63700dc328846f71fb,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA
5017cd0bd19d88b28ce8af6bc7aaf178,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Dubosiella, uncultured_bacterium
617ec39d89a36e686f9ca9d326605ea8,Bacteria, Proteobacteria, Alphaproteobacteria, Azospirillales, Azospirillaceae, Skermanella,NA
63ea16cccd6ce809edde18dd20c1aad4,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,NA
38d83658bb9b0d706d0bf0ad350a6094,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Phyllobacterium,NA
edc1dfcd54e37069be79c20ae7bfd68f,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, unidentified
26d8feb56d380376cf606f03070c393d,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
73bd77051fa28217c3b706b57a757171,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_intestinalis
162dcb3929e23b071e65fda88174be74,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,NA
c7d7c38ecd3340b5a03790d2f338d458,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides,NA
82ad6ab55dae569f0c41de70c0b10953,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
2b85846b0e4135eedc297ec6d1b1b08c,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_NK4A136_group,NA
ca3037fca88dc874d50ed838a1b19410,Bacteria, Firmicutes, Bacilli, Bacillales, Sporolactobacillaceae, Pullulanibacillus, uncultured_bacterium
c44d3c26db4c93e23a4385162567e115,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA
9effa566cc1cb4eeadec7cb0d861fcd8,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Dermabacteraceae, Dermabacter,NA
2c3981bff1d048fa2c3a0059656ea2dc,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_Barnesiella
cb4aaeec63cee65598e2ce6b2923d8d7,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
0461e5811cd58a1b663c5a50b0d6d3e3,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales,NA,NA,NA
4c6232f69fc3150833af5310883c9b4a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,NA,NA
03abb7964f31ef8dd744feeae674557b,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
15bd8361441d322d66a955c10a723c14,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces,NA
4e0481f68111cd3463386f70247922bb,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium,NA
6019bea01e4c5b48a24d35641e80ffc3,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium,NA
72e530a4206f2e4804d502f4dfca8387,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
3a17e40f279271f4ac147790fc92f87f,Bacteria, Firmicutes, Clostridia, Oscillospirales, [Eubacterium]_coprostanoligenes_group, [Eubacterium]_coprostanoligenes_group, gut_metagenome
4fdc3cde704955daffe3777e3e60b6ce,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
97a64b6a675a276449b7c3ae8a8c16db,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Peptostreptococcales-Tissierellales, Ezakiella,NA
65d3c182761b817c8074ee3b3fd5e707,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
a33c65b917a0035682d746b7403f0227,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
c26cbd285a817b895d2e0b6ed7b26a3c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
ffc775a66454512c5a7e80ae38e11a85,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
860adb24eebcd20ad4ddf2c1cb9ba3b3,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_NK4A136_group,NA
372fd6ec04649d0b5cdfd00edf01da0e,Bacteria, Firmicutes, Clostridia, Clostridia_vadinBB60_group, Clostridia_vadinBB60_group, Clostridia_vadinBB60_group, uncultured_Clostridiales
7d26235a0450291690e99563c1b484a1,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,NA
ec813ba7c210d49dca40207e8a22321f,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA
6b2e84a158544446dd06f388d04f78f9,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
47caab3505602deff02bf21638b9f128,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,NA
76a1225a43d4d8f98c69bfc08b960ccf,Bacteria, Acidobacteriota,NA,NA,NA,NA,NA
d2072ef56f4f17cb3b1362cba26b293e,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, uncultured_organism
b349b2c3b54710e8e970a48afc81dfa2,Bacteria, Actinobacteriota, Actinobacteria, Kineosporiales, Kineosporiaceae, Pseudokineococcus, Pseudokineococcus_lusitanus
2ed30f8c3d389f604dac594168a81baf,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,NA
ea1dc7b0bf6b7bba9d02632a52d5f34e,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Turicibacter,NA
234de7c551cbfc755d2400011aec8bcb,Bacteria, Firmicutes, Bacilli, Bacillales,NA,NA,NA
1e088a83def0fafd4395334c553e9abc,Bacteria, Proteobacteria, Gammaproteobacteria, Granulosicoccales, Granulosicoccaceae, Granulosicoccus,NA
17fd8d58251133cf30e806edd0ccf901,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Turicibacter,NA
5e1fc99c495c9f35eeea205df7e49209,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_NK4A136_group, uncultured_bacterium
a73b8f36724dcb77b76f663a9ffa4015,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia-Shigella,NA
fec807dfac0b227dab6c7b67ca3376e6,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
68bcd8805e49c819041cec620e13805f,Bacteria,NA,NA,NA,NA,NA,NA
27a30516480ded3a9cdaf1294cd54ff9,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA
9c7824862ae35a8550491e7415339647,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA
34c91044758de9388da5b0c58b85f31a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
96c3e83188a0c44a8b520d9f2ed3a8ab,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
bfa9c623cf49d83459a88cda49a3486d,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
c880e86228c8045995718793026707c1,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
ec5391e1146d21d93f1d79e3d28f8bea,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Coenonia, Coenonia_anatina
12e5ea96b2b4f0557abcb459f181397a,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
cb586c06071211de3c019e62de6e2a89,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas, unidentified
816078b2a5b20245f8049af446029944,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Staphylococcus,NA
ee38dc1920ba5f5b45390b18f0bfcce3,Bacteria, Desulfobacterota, Desulfuromonadia, Geobacterales, Geobacteraceae,NA,NA
0683d9adc4e7918c67ebd56f96f7ab2d,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, Colidextribacter,NA
bd6f54b5d109b87328d37683ef2e49da,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia,NA
3edcca4fd7f9b60dd3502070b9eab73a,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Turicibacter,NA
3c0caf081a7bdfd76aaf1312b8fc4869,Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, uncultured_Solirubrobacter
169edfceb1591a6d239b18e0bea1051b,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae,NA,NA
8fc29f8f62a6dcd4b46977a3a7b0ff60,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,NA,NA,NA
0b34f80f3bc52505c7010dd2c3e0b994,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, [Eubacterium]_siraeum_group, [Eubacterium]_siraeum
11532473d5aeaf4daa3ad6774a427f9d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
1a5cce8249493a60330c760795f934b5,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
cd309b9be2ad7ef1bedc2ee5546861c0,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Ileibacterium, Ileibacterium_valens
02e87daf54b6f0118f705d21d8ac9041,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium,NA
4c78e444ec100670226a97a55d1e5ada,Bacteria, Actinobacteriota, Acidimicrobiia, uncultured, uncultured, uncultured, metagenome
a7da93a9744a7863292bcf97d47b6a10,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Intrasporangiaceae,NA,NA
e5368521576f1e91dbde8745978f1e29,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
6a729a847b02fcdbb4be4c73d4843657,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Sutterellaceae, Parasutterella, uncultured_bacterium
fe6c5c788042c10f2772e171554387b6,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
b3b7bd6f53061f87325fe905486dbe74,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,NA,NA
ea9c1edfdf60a0a532f516b20689e41b,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
6e8d7bd449ab523a1001efd158a7d4c6,Bacteria, Actinobacteriota, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces, Actinomyces_graevenitzii
e8700473471a9d65ac06454325252ee9,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Enhydrobacter,NA
67efbe3b6a53c45b7fe890b4463aa0cc,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnoclostridium,NA
46f0ee51310d89d76b4c19557925d01d,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae,NA,NA
a206cc680cb24a8575d7c26e9d73b6ce,Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, uncultured_bacterium
331b31465dabc92e5eb518f93c36c39b,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales,NA,NA,NA
83cc59851449cd166c729d5bd1c0ff0e,Bacteria,NA,NA,NA,NA,NA,NA
6c4b238f69b0f72ea1d2dffb1e40d394,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
46783379f5fd3ef0278993965fa42950,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,NA
c7c86a2a5cc426e9613c13672d514e98,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,NA
11d5c6a3592ea33091acf4bb25979317,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea,NA
274abe8fa19525ac5eb40dbe580bb29a,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae,NA,NA
5e80445224b9c2adfdd48efabeb3d08a,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, uncultured, uncultured_bacterium
12b6b8e3b8d8dfb579cf0faa5c052668,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
61079e300a26831b6ed4f5c77e554ac7,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Ruminococcus, unidentified
0d6dbc0ebf2ca4f51e99b0e3434b6624,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Stenotrophomonas_acidaminiphila
accfdd17b31a0937342b2d0545b9343c,Bacteria, Actinobacteriota, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium,NA
5486b3596fd06f9ad4191bad37149a40,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus_reuteri
522216c58338b8348d0128ae408c50e5,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
112219309612cccda9eecb2dfb0aee0c,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
206d00445a497d2441220533e0f6435a,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Sanguibacteraceae, Sanguibacter,NA
62727dc7f1b9c5878de3da94b2977f05,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
4ef64d9e0b670eb01918dfdd372ad088,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
374b724806294b861c4ed5cfb74e2f31,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,NA
938fbbe51af86d1d7ebd6817a0f0bd24,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,NA
bf9b87c1a5d13a36bbd6a77e7d1b3a59,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_organism
e4a16e9836d7891bd59e9f88d69d6f27,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
2945404a04a2053f2564f4de3011b5ad,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Weissella,NA
74ef413ac10a27d7f2a10cc74c3bc6d7,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Microtrichaceae, IMCC26207, uncultured_bacterium
0451194dabb78e21437c3bfe6f2ff90a,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, unidentified
5f251de09caefec85a8d127aa4a19078,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
7388935789928b288e4cc068d0d8db10,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,NA,NA
7662e1736fdf9239764f163c3cac463f,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea,NA
0004e8f069386eb862153b575d7c7f17,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
23e28db4ab39115a902ff6cf0cc77cd0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,NA
9eab7a1249300ee6e9757c224201f94d,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, uncultured_organism
851ca7a9ad2884a973ae9b781abb9274,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter_venetianus
d6f429ab24d9fe55cbbc931b6117d0d6,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,NA
6144fe996659f7070e152e20bf9df701,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,NA
141a2b2acc1d506e735e9a6632fb382d,Bacteria, Desulfobacterota, Desulfovibrionia, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio, uncultured_bacterium
f24ee06e8022b5df0de4f00ba3010e17,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_NK4A136_group,NA
b2c0cdd5905166edf3d60dafe4250321,Bacteria, Firmicutes, Bacilli,NA,NA,NA,NA
5f6f127dcf1c3caeba1758ab51c64326,Bacteria,NA,NA,NA,NA,NA,NA
7521edd61e578d0d49cfd01fbf8cc2f5,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas,NA
ea0172efa51f7ef805c28c6dec4ee3fc,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Turicibacter,NA
9cdc7473a3a1d69c988aaec801030cb8,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
46c0abdd1d5d2b6c048beb44b3c02431,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_FCS020_group, uncultured_bacterium
268e0857f958e3a94abb0066de74381c,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc,NA
8e900d0f394bad8a1c6b0d964a3830ea,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae,NA
2f7075b524c67ac610828224113d238b,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,NA,NA
9a33d953898abab27ae761a080567ffb,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Faecalibaculum, uncultured_bacterium
fdd44ee86c7f143e5ddd555345a1ab3f,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,NA
45a8264ff38c5c2c3fee4183c060e826,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Ileibacterium, Ileibacterium_valens
0336605d308f9013e9a0677cdc95b744,Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
3fab2d25b8a31d01be9b8799e3a7475d,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae,NA,NA
062ae8013ab1cc1d448c0ca12cf23177,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,NA,NA
074f2b0cdd3de967ab4894a134b917b4,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Ochrobactrum,NA
4e8767e3930d7f9c9178a4e802d310e5,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter_venetianus
fad15778deb3ed6e156153dc2ab81337,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
904d9de55f9ad0b7f273ac1864504b7e,Bacteria, Firmicutes, Bacilli,NA,NA,NA,NA
99717fca2d9767973185774021018d61,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_suis
ef5cf0a3087e28d06cbf09e906484d7c,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
b7ae2d92c6199a9e58c97d0e75865d36,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Kocuria,NA
5c9847e85cc2ab78494ad2baca48306e,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Muribaculaceae, Muribaculaceae, uncultured_bacterium
f5f723538e751af93e895ab660224be3,Bacteria, Firmicutes, Bacilli, Bacillales, Marinococcaceae, Alteribacillus, Bacillus_sp.
d776083ce98ba0ec15c627591f8deec6,Bacteria, Firmicutes, Clostridia, Clostridia_vadinBB60_group, Clostridia_vadinBB60_group, Clostridia_vadinBB60_group, unidentified
d2bde275e40e82bb3e39be47c0d5fe36,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Intrasporangiaceae,NA,NA
a4bdf41497c220b686d98f5c73b08f3c,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Rothia,NA
